from_snapshot,to_snapshot,from_timestamp,to_timestamp,event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker,market,outcome,point,from_price,to_price,price_change,abs_price_change,price_pct_change,from_implied_probability,to_implied_probability,implied_probability_change,abs_implied_probability_change
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,681895f294b670b4c7b14495dfb583bc,2026-06-21T00:00:00Z,Ecuador,Curaçao,betonlineag,BetOnline.ag,spreads,Ecuador,-1.5,1.8,1.61,-0.18999999999999995,0.18999999999999995,-0.10555555555555553,0.5555555555555556,0.6211180124223602,0.06556245686680462,0.06556245686680462
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,williamhill,William Hill,totals,Under,2.5,1.75,1.57,-0.17999999999999994,0.17999999999999994,-0.10285714285714283,0.5714285714285714,0.6369426751592356,0.06551410373066424,0.06551410373066424
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,a5a0b544a984ab16e564264f3e859b43,2026-06-25T20:00:00Z,Curaçao,Ivory Coast,betclic_fr,Betclic (FR),h2h,Ivory Coast,,1.29,1.19,-0.10000000000000009,0.10000000000000009,-0.07751937984496131,0.7751937984496123,0.8403361344537815,0.06514233600416919,0.06514233600416919
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,512ac18beb5aa936a59f7ea3e497ada2,2026-06-24T19:00:00Z,Bosnia & Herzegovina,Qatar,onexbet,1xBet,h2h,Bosnia & Herzegovina,,1.96,1.74,-0.21999999999999997,0.21999999999999997,-0.11224489795918366,0.5102040816326531,0.5747126436781609,0.06450856204550781,0.06450856204550781
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,537c0997cd899394f47f16545b7068b2,2026-06-27T21:00:00Z,Croatia,Ghana,marathonbet,Marathon Bet,h2h,Croatia,,1.96,1.74,-0.21999999999999997,0.21999999999999997,-0.11224489795918366,0.5102040816326531,0.5747126436781609,0.06450856204550781,0.06450856204550781
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260521T212649Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260522T225045Z.csv,20260521T212649Z,20260522T225045Z,3e3b5fa2b3c963e74cf044c60db0b573,2026-06-27T03:00:00Z,Egypt,Iran,gtbets,GTbets,h2h,Egypt,,2.63,2.25,-0.3799999999999999,0.3799999999999999,-0.14448669201520908,0.3802281368821293,0.4444444444444444,0.06421630756231511,0.06421630756231511
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,d1279ce7f33136a33e99ad442fc855e8,2026-06-24T22:00:00Z,Morocco,Haiti,tipico_de,Tipico,h2h,Morocco,,1.3,1.2,-0.10000000000000009,0.10000000000000009,-0.07692307692307698,0.7692307692307692,0.8333333333333334,0.06410256410256421,0.06410256410256421
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,everygame,Everygame,h2h,England,,1.2,1.3,0.10000000000000009,0.10000000000000009,0.08333333333333341,0.8333333333333334,0.7692307692307692,-0.06410256410256421,0.06410256410256421
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,leovegas_se,LeoVegas (SE),h2h,England,,1.2,1.3,0.10000000000000009,0.10000000000000009,0.08333333333333341,0.8333333333333334,0.7692307692307692,-0.06410256410256421,0.06410256410256421
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,unibet_nl,Unibet (NL),h2h,England,,1.2,1.3,0.10000000000000009,0.10000000000000009,0.08333333333333341,0.8333333333333334,0.7692307692307692,-0.06410256410256421,0.06410256410256421
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,unibet_se,Unibet (SE),h2h,England,,1.2,1.3,0.10000000000000009,0.10000000000000009,0.08333333333333341,0.8333333333333334,0.7692307692307692,-0.06410256410256421,0.06410256410256421
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,e07b1926be5a4d515c7eb108dbcee9c5,2026-06-27T00:00:00Z,Cape Verde,Saudi Arabia,betonlineag,BetOnline.ag,h2h,Cape Verde,,3.0,2.52,-0.48,0.48,-0.16,0.3333333333333333,0.3968253968253968,0.06349206349206349,0.06349206349206349
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,0ed0233bddc4eafc8507f86a9c17b998,2026-06-25T23:00:00Z,Japan,Sweden,marathonbet,Marathon Bet,h2h,Japan,,2.33,2.03,-0.30000000000000027,0.30000000000000027,-0.12875536480686706,0.4291845493562232,0.4926108374384237,0.06342628808220052,0.06342628808220052
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,e07b1926be5a4d515c7eb108dbcee9c5,2026-06-27T00:00:00Z,Cape Verde,Saudi Arabia,marathonbet,Marathon Bet,h2h,Cape Verde,,3.78,3.05,-0.73,0.73,-0.19312169312169314,0.2645502645502646,0.3278688524590164,0.06331858790875183,0.06331858790875183
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,leovegas_se,LeoVegas (SE),h2h,Draw,,3.8,5.0,1.2000000000000002,1.2000000000000002,0.31578947368421056,0.2631578947368421,0.2,-0.06315789473684208,0.06315789473684208
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,fa9502285b257b03e62968d50d9229fc,2026-06-18T22:00:00Z,Canada,Qatar,pmu_fr,PMU (FR),h2h,Draw,,3.8,5.0,1.2000000000000002,1.2000000000000002,0.31578947368421056,0.2631578947368421,0.2,-0.06315789473684208,0.06315789473684208
