from_snapshot,to_snapshot,from_timestamp,to_timestamp,event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker,market,outcome,point,from_price,to_price,price_change,abs_price_change,price_pct_change,from_implied_probability,to_implied_probability,implied_probability_change,abs_implied_probability_change
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260610T095721Z.csv,20260605T235512Z,20260610T095721Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betsson,Betsson,h2h,Curaçao,,100.0,70.0,-30.0,30.0,-0.3,0.01,0.014285714285714285,0.004285714285714285,0.004285714285714285
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260610T095721Z.csv,20260605T235512Z,20260610T095721Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,nordicbet,Nordic Bet,h2h,Curaçao,,100.0,70.0,-30.0,30.0,-0.3,0.01,0.014285714285714285,0.004285714285714285,0.004285714285714285
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,sport888,888sport,h2h,Curaçao,,67.0,41.0,-26.0,26.0,-0.3880597014925373,0.014925373134328358,0.024390243902439025,0.009464870768110667,0.009464870768110667
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,williamhill,William Hill,h2h,Curaçao,,67.0,41.0,-26.0,26.0,-0.3880597014925373,0.014925373134328358,0.024390243902439025,0.009464870768110667,0.009464870768110667
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,coolbet,Coolbet,h2h,Curaçao,,50.0,75.0,25.0,25.0,0.5,0.02,0.013333333333333334,-0.006666666666666666,0.006666666666666666
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,coolbet,Coolbet,h2h,Curaçao,,75.0,50.0,-25.0,25.0,-0.3333333333333333,0.013333333333333334,0.02,0.006666666666666666,0.006666666666666666
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260522T225045Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,20260522T225045Z,20260523T203530Z,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betfair_ex_eu,Betfair,h2h,Iraq,,14.5,32.0,17.5,17.5,1.206896551724138,0.06896551724137931,0.03125,-0.03771551724137931,0.03771551724137931
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,betonlineag,BetOnline.ag,h2h,Haiti,,18.0,34.0,16.0,16.0,0.8888888888888888,0.05555555555555555,0.029411764705882353,-0.0261437908496732,0.0261437908496732
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,marathonbet,Marathon Bet,h2h,Haiti,,48.0,32.0,-16.0,16.0,-0.3333333333333333,0.020833333333333332,0.03125,0.010416666666666668,0.010416666666666668
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,sport888,888sport,h2h,Curaçao,,41.0,56.0,15.0,15.0,0.36585365853658536,0.024390243902439025,0.017857142857142856,-0.006533101045296169,0.006533101045296169
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,williamhill,William Hill,h2h,Curaçao,,41.0,56.0,15.0,15.0,0.36585365853658536,0.024390243902439025,0.017857142857142856,-0.006533101045296169,0.006533101045296169
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260521T212649Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260522T225045Z.csv,20260521T212649Z,20260522T225045Z,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,betfair_ex_eu,Betfair,h2h,Saudi Arabia,,23.0,36.0,13.0,13.0,0.5652173913043478,0.043478260869565216,0.027777777777777776,-0.01570048309178744,0.01570048309178744
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260522T225045Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,20260522T225045Z,20260523T203530Z,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,betfair_ex_eu,Betfair,h2h,Saudi Arabia,,36.0,23.0,-13.0,13.0,-0.3611111111111111,0.027777777777777776,0.043478260869565216,0.01570048309178744,0.01570048309178744
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,betfair_ex_eu,Betfair,h2h,Saudi Arabia,,23.0,36.0,13.0,13.0,0.5652173913043478,0.043478260869565216,0.027777777777777776,-0.01570048309178744,0.01570048309178744
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,everygame,Everygame,h2h,Curaçao,,29.0,41.0,12.0,12.0,0.41379310344827586,0.034482758620689655,0.024390243902439025,-0.01009251471825063,0.01009251471825063
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,sport888,888sport,h2h,Haiti,,46.0,34.0,-12.0,12.0,-0.2608695652173913,0.021739130434782608,0.029411764705882353,0.0076726342710997444,0.0076726342710997444
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,williamhill,William Hill,h2h,Haiti,,46.0,34.0,-12.0,12.0,-0.2608695652173913,0.021739130434782608,0.029411764705882353,0.0076726342710997444,0.0076726342710997444
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260610T095721Z.csv,20260605T235512Z,20260610T095721Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,unibet_nl,Unibet (NL),h2h,Haiti,,46.0,34.0,-12.0,12.0,-0.2608695652173913,0.021739130434782608,0.029411764705882353,0.0076726342710997444,0.0076726342710997444
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260610T095721Z.csv,20260605T235512Z,20260610T095721Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,unibet_se,Unibet (SE),h2h,Haiti,,46.0,34.0,-12.0,12.0,-0.2608695652173913,0.021739130434782608,0.029411764705882353,0.0076726342710997444,0.0076726342710997444
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,marathonbet,Marathon Bet,h2h,Panama,,25.0,14.25,-10.75,10.75,-0.43,0.04,0.07017543859649122,0.030175438596491223,0.030175438596491223
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,gtbets,GTbets,h2h,Panama,,22.51,12.18,-10.330000000000002,10.330000000000002,-0.4589071523767215,0.0444247001332741,0.08210180623973727,0.037677106106463173,0.037677106106463173
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betsson,Betsson,h2h,Curaçao,,100.0,90.0,-10.0,10.0,-0.1,0.01,0.011111111111111112,0.0011111111111111113,0.0011111111111111113
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,nordicbet,Nordic Bet,h2h,Curaçao,,100.0,90.0,-10.0,10.0,-0.1,0.01,0.011111111111111112,0.0011111111111111113,0.0011111111111111113
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betsson,Betsson,h2h,Curaçao,,90.0,100.0,10.0,10.0,0.1111111111111111,0.011111111111111112,0.01,-0.0011111111111111113,0.0011111111111111113
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,nordicbet,Nordic Bet,h2h,Curaçao,,90.0,100.0,10.0,10.0,0.1111111111111111,0.011111111111111112,0.01,-0.0011111111111111113,0.0011111111111111113
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,unibet_fr,Unibet (FR),h2h,Curaçao,,31.0,41.0,10.0,10.0,0.3225806451612903,0.03225806451612903,0.024390243902439025,-0.007867820613690006,0.007867820613690006
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,c54f00b11925751d2b62988775c6c239,2026-06-15T16:00:00Z,Spain,Cape Verde,coolbet,Coolbet,h2h,Cape Verde,,35.0,25.0,-10.0,10.0,-0.2857142857142857,0.02857142857142857,0.04,0.01142857142857143,0.01142857142857143
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,leovegas_se,LeoVegas (SE),h2h,Haiti,,51.0,41.0,-10.0,10.0,-0.19607843137254902,0.0196078431372549,0.024390243902439025,0.0047824007651841235,0.0047824007651841235
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,pmu_fr,PMU (FR),h2h,Haiti,,51.0,41.0,-10.0,10.0,-0.19607843137254902,0.0196078431372549,0.024390243902439025,0.0047824007651841235,0.0047824007651841235
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260610T095721Z.csv,20260605T235512Z,20260610T095721Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betonlineag,BetOnline.ag,h2h,Curaçao,,51.0,41.0,-10.0,10.0,-0.19607843137254902,0.0196078431372549,0.024390243902439025,0.0047824007651841235,0.0047824007651841235
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260610T095721Z.csv,20260605T235512Z,20260610T095721Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,coolbet,Coolbet,h2h,Curaçao,,50.0,60.0,10.0,10.0,0.2,0.02,0.016666666666666666,-0.003333333333333334,0.003333333333333334
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260610T095721Z.csv,20260605T235512Z,20260610T095721Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,leovegas_se,LeoVegas (SE),h2h,Haiti,,41.0,31.0,-10.0,10.0,-0.24390243902439024,0.024390243902439025,0.03225806451612903,0.007867820613690006,0.007867820613690006
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260610T095721Z.csv,20260605T235512Z,20260610T095721Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,pmu_fr,PMU (FR),h2h,Haiti,,41.0,31.0,-10.0,10.0,-0.24390243902439024,0.024390243902439025,0.03225806451612903,0.007867820613690006,0.007867820613690006
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,20260602T205014Z,20260603T115319Z,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,betfair_ex_eu,Betfair,h2h,Saudi Arabia,,28.0,19.5,-8.5,8.5,-0.30357142857142855,0.03571428571428571,0.05128205128205128,0.015567765567765568,0.015567765567765568
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260521T212649Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260522T225045Z.csv,20260521T212649Z,20260522T225045Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betfair_ex_eu,Betfair,h2h,Curaçao,,50.0,42.0,-8.0,8.0,-0.16,0.02,0.023809523809523808,0.003809523809523808,0.003809523809523808
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,betfair_ex_eu,Betfair,h2h,Saudi Arabia,,36.0,28.0,-8.0,8.0,-0.2222222222222222,0.027777777777777776,0.03571428571428571,0.007936507936507936,0.007936507936507936
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betfair_ex_eu,Betfair,h2h,Curaçao,,42.0,50.0,8.0,8.0,0.19047619047619047,0.023809523809523808,0.02,-0.003809523809523808,0.003809523809523808
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betclic_fr,Betclic (FR),h2h,Curaçao,,35.0,43.0,8.0,8.0,0.22857142857142856,0.02857142857142857,0.023255813953488372,-0.005315614617940199,0.005315614617940199
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,unibet_fr,Unibet (FR),h2h,Curaçao,,41.0,49.0,8.0,8.0,0.1951219512195122,0.024390243902439025,0.02040816326530612,-0.003982080637132904,0.003982080637132904
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,betfair_ex_eu,Betfair,h2h,Haiti,,28.0,36.0,8.0,8.0,0.2857142857142857,0.03571428571428571,0.027777777777777776,-0.007936507936507936,0.007936507936507936
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,onexbet,1xBet,h2h,Haiti,,48.0,40.0,-8.0,8.0,-0.16666666666666666,0.020833333333333332,0.025,0.004166666666666669,0.004166666666666669
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,betfair_ex_eu,Betfair,h2h,Saudi Arabia,,19.5,27.0,7.5,7.5,0.38461538461538464,0.05128205128205128,0.037037037037037035,-0.014245014245014245,0.014245014245014245
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260522T225045Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,20260522T225045Z,20260523T203530Z,ef0f74a991d3e35798ae5af77667bce1,2026-06-20T01:00:00Z,Brazil,Haiti,betfair_ex_eu,Betfair,h2h,Haiti,,23.0,30.0,7.0,7.0,0.30434782608695654,0.043478260869565216,0.03333333333333333,-0.010144927536231883,0.010144927536231883
