match,commence_time,logged_at_utc,submission_id,score,actual_score,predicted_probability,hit
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,4-1,1-1,0.023739703340274428,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,4-2,1-1,0.012819439803748191,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,4-3,1-1,0.005827018092612814,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,5-0,1-1,0.012819439803748191,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,5-1,1-1,0.011654036185225628,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,5-2,1-1,0.007121911002082329,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,5-3,1-1,0.0028487644008329312,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,5-4,1-1,0.001281943980374819,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,0-0,1-1,0.08270606324998833,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,1-1,1-1,0.10682866503123492,1
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,2-2,1-1,0.042731466012493974,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,3-3,1-1,0.010682866503123493,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,4-4,1-1,0.0018313485433925987,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,0-1,1-1,0.06104495144641996,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,0-2,1-1,0.02670716625780873,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,1-2,1-1,0.042731466012493974,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,0-3,1-1,0.010682866503123493,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,1-3,1-1,0.013934173699726295,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,2-3,1-1,0.012819439803748191,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,0-4,1-1,0.00400607493867131,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,1-4,1-1,0.005827018092612814,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,2-4,1-1,0.005341433251561747,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,3-4,1-1,0.0035609555010411645,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,0-5,1-1,0.0014243822004164656,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,1-5,1-1,0.0014243822004164656,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,2-5,1-1,0.0014243822004164656,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,3-5,1-1,0.001281943980374819,0
Brazil vs Morocco,2026-06-13T22:04:00Z,2026-06-12T22:27:34+00:00,conversation-06-brazil-morocco,4-5,1-1,0.001281943980374819,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-0,0-1,0.0555406143199249,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-0,0-1,0.023656187580708754,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-1,0-1,0.04258113764527576,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-0,0-1,0.01064528441131894,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-1,0-1,0.013885153579981225,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-2,0-1,0.013306605514148674,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-0,0-1,0.00375715920399492,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-1,0-1,0.005806518769810331,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-2,0-1,0.00532264220565947,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-3,0-1,0.003991981654244602,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,5-0,0-1,0.0012774341293582728,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,5-1,0-1,0.0014193712548425253,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,5-2,0-1,0.0014193712548425253,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,5-3,0-1,0.0014193712548425253,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,5-4,0-1,0.0012774341293582728,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-0,0-1,0.06723337522938277,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-1,0-1,0.09124529495416234,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-2,0-1,0.03991981654244603,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-3,0-1,0.01064528441131894,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-4,0-1,0.0021290568822637883,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-1,0-1,0.11205562538230462,1
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-2,0-1,0.1064528441131894,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-2,0-1,0.08809890547298434,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-3,0-1,0.07096856274212626,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-3,0-1,0.058065187698103315,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-3,0-1,0.025548682587165458,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-4,0-1,0.03548428137106313,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-4,0-1,0.029032593849051658,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-4,0-1,0.013885153579981225,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-4,0-1,0.006723337522938278,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,0-5,0-1,0.015207549159027056,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,1-5,0-1,0.013306605514148674,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,2-5,0-1,0.008516227529055153,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,3-5,0-1,0.0035484281371063135,0
Haiti vs Scotland,2026-06-14T01:00:00Z,2026-06-12T22:29:41+00:00,conversation-07-haiti-scotland,4-5,0-1,0.0014193712548425253,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-0,2-0,0.06335786299651697,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-0,2-0,0.02879902863478044,1
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-1,2-0,0.04693175036779034,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-0,2-0,0.011519611453912176,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-1,2-0,0.015839465749129242,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-2,2-0,0.01439951431739022,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-0,2-0,0.004873681768962844,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-1,2-0,0.00666924873647547,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-2,2-0,0.006335786299651697,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-3,2-0,0.004223857533101131,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,5-0,2-0,0.0014079525110337104,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,5-1,2-0,0.0018102246570433419,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,5-2,2-0,0.0015839465749129243,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,5-3,2-0,0.0014079525110337104,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,5-4,2-0,0.0012671572599303393,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-0,2-0,0.07919732874564621,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-1,2-0,0.10559643832752827,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-2,2-0,0.04369507792863239,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-3,2-0,0.010559643832752827,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-4,2-0,0.0023039222907824354,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-1,2-0,0.10923769482158098,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-2,2-0,0.09747363537925688,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-2,2-0,0.08447715066202262,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-3,2-0,0.06034082190144473,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-3,2-0,0.052798219163764135,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-3,2-0,0.02436840884481422,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-4,2-0,0.027546896955007377,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-4,2-0,0.02436840884481422,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-4,2-0,0.013199554790941034,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-4,2-0,0.00666924873647547,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,0-5,2-0,0.012671572599303394,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,1-5,2-0,0.011519611453912176,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,2-5,2-0,0.007453866234884349,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,3-5,2-0,0.0031678931498258485,0
Australia vs Turkey,2026-06-14T04:00:00Z,2026-06-12T22:32:50+00:00,conversation-08-australia-turkey,4-5,2-0,0.0014079525110337104,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-0,7-1,0.05154629119448347,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-0,7-1,0.09572882650404071,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-1,7-1,0.03941775208989912,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-0,7-1,0.1240929232459787,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-1,7-1,0.04963716929839148,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-2,7-1,0.012183668827787,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-0,7-1,0.1240929232459787,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-1,7-1,0.04963716929839148,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-2,7-1,0.013402035710565701,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-3,7-1,0.0035268515027804476,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,5-0,7-1,0.10309258238896694,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,5-1,7-1,0.041881361595517815,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,5-2,7-1,0.011168363092138084,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,5-3,7-1,0.002978230157903489,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,5-4,7-1,0.0013402035710565702,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-0,7-1,0.018613938486896808,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-1,7-1,0.020940680797758907,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-2,7-1,0.011168363092138084,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-3,7-1,0.0033505089276414254,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-4,7-1,0.0013402035710565702,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-1,7-1,0.009572882650404072,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-2,7-1,0.0026804071421131404,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-2,7-1,0.007445575394758723,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-3,7-1,0.0013402035710565702,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-3,7-1,0.0014891150789517445,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-3,7-1,0.0026804071421131404,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-4,7-1,0.0013402035710565702,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-4,7-1,0.0013402035710565702,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-4,7-1,0.0013402035710565702,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-4,7-1,0.0013402035710565702,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,0-5,7-1,0.0013402035710565702,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,1-5,7-1,0.0013402035710565702,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,2-5,7-1,0.0013402035710565702,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,3-5,7-1,0.0013402035710565702,0
Germany vs Curaçao,2026-06-14T17:01:00Z,2026-06-12T22:37:24+00:00,conversation-09-germany-curacao,4-5,7-1,0.0013402035710565702,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-0,2-2,0.09282315089968014,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-0,2-2,0.07831953357160512,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-1,2-2,0.08354083580971212,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-0,2-2,0.04321077714295455,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-1,2-2,0.0481966360440647,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-2,2-2,0.027241576894471348,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,4-0,2-2,0.01957988339290128,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,4-1,2-2,0.02088520895242803,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,4-2,2-2,0.01305325559526752,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,4-3,2-2,0.007831953357160512,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,5-0,2-2,0.010442604476214016,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,5-1,2-2,0.010442604476214016,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,5-2,2-2,0.007371250218504012,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,5-3,2-2,0.003685625109252006,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,5-4,2-2,0.0013923472634952022,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-0,2-2,0.06961736317476011,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-1,2-2,0.10619597772421033,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-2,2-2,0.05221302238107008,1
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-3,2-2,0.01305325559526752,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,4-4,2-2,0.0034808681587380056,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-1,2-2,0.06961736317476011,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-2,2-2,0.03915976678580256,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-2,2-2,0.0596720255783658,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-3,2-2,0.016488322857180025,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-3,2-2,0.02409831802203235,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-3,2-2,0.01957988339290128,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-4,2-2,0.008354083580971214,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-4,2-2,0.010442604476214016,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-4,2-2,0.009639327208812939,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-4,2-2,0.00626556268572841,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,0-5,2-2,0.0027846945269904043,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,1-5,2-2,0.003915976678580256,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,2-5,2-2,0.0034808681587380056,0
Netherlands vs Japan,2026-06-14T20:00:00Z,2026-06-12T22:44:35+00:00,conversation-11-netherlands-japan,3-5,2-2,0.0020885208952428035,0
