division,sheet,date,match,outcome,actual_outcome,odds_source,predicted_probability,hit
E1,E1,46133,Leicester vs Hull,H,D,closing_average,0.44537766472774715,0
E1,E1,46133,Leicester vs Hull,D,D,closing_average,0.2581722177405347,1
E1,E1,46133,Leicester vs Hull,A,D,closing_average,0.2964501175317181,0
E1,E1,46133,Norwich vs Derby,H,H,closing_average,0.4353173576652635,1
E1,E1,46133,Norwich vs Derby,D,H,closing_average,0.27175881287773684,0
E1,E1,46133,Norwich vs Derby,A,H,closing_average,0.29292382945699974,0
E1,E1,46133,Oxford vs Wrexham,H,A,closing_average,0.3952715334645427,0
E1,E1,46133,Oxford vs Wrexham,D,A,closing_average,0.28824416440337425,0
E1,E1,46133,Oxford vs Wrexham,A,A,closing_average,0.3164843021320832,1
E1,E1,46133,QPR vs Swansea,H,A,closing_average,0.4186539821302308,0
E1,E1,46133,QPR vs Swansea,D,A,closing_average,0.28077392813524465,0
E1,E1,46133,QPR vs Swansea,A,A,closing_average,0.30057208973452465,1
E1,E1,46133,Southampton vs Bristol City,H,D,closing_average,0.6865902169636743,0
E1,E1,46133,Southampton vs Bristol City,D,D,closing_average,0.18964286234682132,1
E1,E1,46133,Southampton vs Bristol City,A,D,closing_average,0.12376692068950443,0
E1,E1,46133,Stoke vs Millwall,H,A,closing_average,0.21322640470418455,0
E1,E1,46133,Stoke vs Millwall,D,A,closing_average,0.2381208580452822,0
E1,E1,46133,Stoke vs Millwall,A,A,closing_average,0.5486527372505333,1
E1,E1,46133,West Brom vs Watford,H,H,closing_average,0.5563359930399442,1
E1,E1,46133,West Brom vs Watford,D,H,closing_average,0.25139246744318333,0
E1,E1,46133,West Brom vs Watford,A,H,closing_average,0.19227153951687234,0
E1,E1,46134,Birmingham vs Preston,H,H,closing_average,0.6138319878075775,1
E1,E1,46134,Birmingham vs Preston,D,H,closing_average,0.2199444827507245,0
E1,E1,46134,Birmingham vs Preston,A,H,closing_average,0.166223529441698,0
E1,E1,46134,Charlton vs Ipswich,H,A,closing_average,0.1612672484426006,0
E1,E1,46134,Charlton vs Ipswich,D,A,closing_average,0.23424067836287735,0
E1,E1,46134,Charlton vs Ipswich,A,A,closing_average,0.6044920731945221,1
E1,E1,46134,Middlesbrough vs Sheffield Weds,H,H,closing_average,0.8305434477518248,1
E1,E1,46134,Middlesbrough vs Sheffield Weds,D,H,closing_average,0.11159501735547706,0
E1,E1,46134,Middlesbrough vs Sheffield Weds,A,H,closing_average,0.05786153489269803,0
E1,E1,46134,Sheffield United vs Blackburn,H,A,closing_average,0.46942446043165464,0
E1,E1,46134,Sheffield United vs Blackburn,D,A,closing_average,0.26978417266187044,0
E1,E1,46134,Sheffield United vs Blackburn,A,A,closing_average,0.2607913669064748,1
E1,E1,46136,Leicester vs Millwall,H,D,closing_average,0.22483439533688301,0
E1,E1,46136,Leicester vs Millwall,D,D,closing_average,0.2332237384464682,1
E1,E1,46136,Leicester vs Millwall,A,D,closing_average,0.5419418662166486,0
E1,E1,46137,Charlton vs Hull,H,H,closing_average,0.3142677304384789,1
E1,E1,46137,Charlton vs Hull,D,H,closing_average,0.2837932838505052,0
E1,E1,46137,Charlton vs Hull,A,H,closing_average,0.4019389857110159,0
E1,E1,46137,Middlesbrough vs Watford,H,H,closing_average,0.6051761606848863,1
E1,E1,46137,Middlesbrough vs Watford,D,H,closing_average,0.22333882120513662,0
E1,E1,46137,Middlesbrough vs Watford,A,H,closing_average,0.17148501810997693,0
E1,E1,46137,West Brom vs Ipswich,H,D,closing_average,0.3057249082663452,0
E1,E1,46137,West Brom vs Ipswich,D,D,closing_average,0.2844168085992969,1
E1,E1,46137,West Brom vs Ipswich,A,D,closing_average,0.40985828313435796,0
E1,E1,46137,Birmingham vs Bristol City,H,H,closing_average,0.5183431667005748,1
E1,E1,46137,Birmingham vs Bristol City,D,H,closing_average,0.2501387935820468,0
E1,E1,46137,Birmingham vs Bristol City,A,H,closing_average,0.2315180397173783,0
E1,E1,46137,Norwich vs Swansea,H,D,closing_average,0.5684127453881819,0
E1,E1,46137,Norwich vs Swansea,D,D,closing_average,0.2333037387787314,1
E1,E1,46137,Norwich vs Swansea,A,D,closing_average,0.19828351583308668,0
E1,E1,46137,Oxford vs Sheffield Weds,H,H,closing_average,0.6132372184852729,1
E1,E1,46137,Oxford vs Sheffield Weds,D,H,closing_average,0.2212860717647329,0
E1,E1,46137,Oxford vs Sheffield Weds,A,H,closing_average,0.16547670974999426,0
E1,E1,46137,QPR vs Derby,H,A,closing_average,0.31204883484327306,0
E1,E1,46137,QPR vs Derby,D,A,closing_average,0.27372704810813425,0
E1,E1,46137,QPR vs Derby,A,A,closing_average,0.41422411704859263,1
E1,E1,46137,Sheffield United vs Preston,H,A,closing_average,0.5969163541101978,0
E1,E1,46137,Sheffield United vs Preston,D,A,closing_average,0.21299060817113877,0
E1,E1,46137,Sheffield United vs Preston,A,A,closing_average,0.19009303771866343,1
E1,E1,46137,Stoke vs Portsmouth,H,A,closing_average,0.4217636293585051,0
E1,E1,46137,Stoke vs Portsmouth,D,A,closing_average,0.27619919090733963,0
E1,E1,46137,Stoke vs Portsmouth,A,A,closing_average,0.3020371797341553,1
E1,E1,46138,Coventry vs Wrexham,H,H,closing_average,0.4944697462589461,1
E1,E1,46138,Coventry vs Wrexham,D,H,closing_average,0.24593363695510734,0
E1,E1,46138,Coventry vs Wrexham,A,H,closing_average,0.25959661678594664,0
E1,E1,46140,Southampton vs Ipswich,H,D,closing_average,0.4392402178440356,0
E1,E1,46140,Southampton vs Ipswich,D,D,closing_average,0.26280383820443703,1
E1,E1,46140,Southampton vs Ipswich,A,D,closing_average,0.2979559439515273,0
E1,E1,46144,Blackburn vs Leicester,H,A,closing_average,0.44863556509857505,0
E1,E1,46144,Blackburn vs Leicester,D,A,closing_average,0.2606597696662112,0
E1,E1,46144,Blackburn vs Leicester,A,A,closing_average,0.29070466523521377,1
E1,E1,46144,Bristol City vs Stoke,H,H,closing_average,0.4836194018921532,1
E1,E1,46144,Bristol City vs Stoke,D,H,closing_average,0.253573416127237,0
E1,E1,46144,Bristol City vs Stoke,A,H,closing_average,0.2628071819806098,0
E1,E1,46144,Derby vs Sheffield United,H,A,closing_average,0.4773275015620816,0
E1,E1,46144,Derby vs Sheffield United,D,A,closing_average,0.25149513523163436,0
E1,E1,46144,Derby vs Sheffield United,A,A,closing_average,0.27117736320628405,1
E1,E1,46144,Hull vs Norwich,H,H,closing_average,0.45807426745903607,1
E1,E1,46144,Hull vs Norwich,D,H,closing_average,0.24526811171035,0
E1,E1,46144,Hull vs Norwich,A,H,closing_average,0.2966576208306138,0
E1,E1,46144,Ipswich vs QPR,H,H,closing_average,0.760365139172473,1
E1,E1,46144,Ipswich vs QPR,D,H,closing_average,0.14987966685611243,0
E1,E1,46144,Ipswich vs QPR,A,H,closing_average,0.08975519397141475,0
E1,E1,46144,Millwall vs Oxford,H,H,closing_average,0.6949042718143138,1
E1,E1,46144,Millwall vs Oxford,D,H,closing_average,0.18466944231285898,0
E1,E1,46144,Millwall vs Oxford,A,H,closing_average,0.12042628587282717,0
E1,E1,46144,Portsmouth vs Birmingham,H,D,closing_average,0.26780172299736527,0
E1,E1,46144,Portsmouth vs Birmingham,D,D,closing_average,0.26253595878112496,1
E1,E1,46144,Portsmouth vs Birmingham,A,D,closing_average,0.4696623182215099,0
E1,E1,46144,Preston vs Southampton,H,A,closing_average,0.26071523838315586,0
E1,E1,46144,Preston vs Southampton,D,A,closing_average,0.23876727188661465,0
E1,E1,46144,Preston vs Southampton,A,A,closing_average,0.5005174897302296,1
E1,E1,46144,Sheffield Weds vs West Brom,H,H,closing_average,0.19084640853462687,1
E1,E1,46144,Sheffield Weds vs West Brom,D,H,closing_average,0.24466210598042243,0
E1,E1,46144,Sheffield Weds vs West Brom,A,H,closing_average,0.5644914854849507,0
E1,E1,46144,Swansea vs Charlton,H,H,closing_average,0.5297533826702426,1
E1,E1,46144,Swansea vs Charlton,D,H,closing_average,0.246657659655986,0
E1,E1,46144,Swansea vs Charlton,A,H,closing_average,0.22358895767377143,0
E1,E1,46144,Watford vs Coventry,H,A,closing_average,0.33538606153364103,0
E1,E1,46144,Watford vs Coventry,D,A,closing_average,0.257776063823377,0
E1,E1,46144,Watford vs Coventry,A,A,closing_average,0.40683787464298193,1
E1,E1,46144,Wrexham vs Middlesbrough,H,D,closing_average,0.3105536467893507,0
E1,E1,46144,Wrexham vs Middlesbrough,D,D,closing_average,0.2526395883340393,1
E1,E1,46144,Wrexham vs Middlesbrough,A,D,closing_average,0.4368067648766101,0
E2,E2,45870,Luton vs AFC Wimbledon,H,H,closing_average,0.6153235410877332,1
E2,E2,45870,Luton vs AFC Wimbledon,D,H,closing_average,0.2338229456133386,0
E2,E2,45870,Luton vs AFC Wimbledon,A,H,closing_average,0.15085351329892813,0
E2,E2,45871,Cardiff vs Peterboro,H,H,closing_average,0.5613466188942254,1
E2,E2,45871,Cardiff vs Peterboro,D,H,closing_average,0.23033141364947327,0
E2,E2,45871,Cardiff vs Peterboro,A,H,closing_average,0.20832196745630138,0
E2,E2,45871,Blackpool vs Stevenage,H,A,closing_average,0.419631130699627,0
E2,E2,45871,Blackpool vs Stevenage,D,A,closing_average,0.30186368434198974,0
E2,E2,45871,Blackpool vs Stevenage,A,A,closing_average,0.2785051849583834,1
E2,E2,45871,Bradford vs Wycombe,H,H,closing_average,0.38359596628911025,1
E2,E2,45871,Bradford vs Wycombe,D,H,closing_average,0.28799204853705507,0
E2,E2,45871,Bradford vs Wycombe,A,H,closing_average,0.3284119851738347,0
E2,E2,45871,Burton vs Mansfield,H,H,closing_average,0.2822813264636257,1
E2,E2,45871,Burton vs Mansfield,D,H,closing_average,0.2831367244226064,0
E2,E2,45871,Burton vs Mansfield,A,H,closing_average,0.4345819491137679,0
E2,E2,45871,Doncaster vs Exeter,H,H,closing_average,0.5468489972136901,1
E2,E2,45871,Doncaster vs Exeter,D,H,closing_average,0.2520516941335337,0
E2,E2,45871,Doncaster vs Exeter,A,H,closing_average,0.20109930865277634,0
E2,E2,45871,Huddersfield vs Leyton Orient,H,H,closing_average,0.45160237734529773,1
E2,E2,45871,Huddersfield vs Leyton Orient,D,H,closing_average,0.2701783008973313,0
E2,E2,45871,Huddersfield vs Leyton Orient,A,H,closing_average,0.2782193217573709,0
E2,E2,45871,Lincoln vs Reading,H,H,closing_average,0.4746588184323949,1
E2,E2,45871,Lincoln vs Reading,D,H,closing_average,0.27665025808041954,0
E2,E2,45871,Lincoln vs Reading,A,H,closing_average,0.24869092348718563,0
E2,E2,45871,Plymouth vs Barnsley,H,A,closing_average,0.3291044592162889,0
E2,E2,45871,Plymouth vs Barnsley,D,A,closing_average,0.2765256402882427,0
E2,E2,45871,Plymouth vs Barnsley,A,A,closing_average,0.3943699004954685,1
E2,E2,45871,Rotherham vs Port Vale,H,H,closing_average,0.3363529929504372,1
E2,E2,45871,Rotherham vs Port Vale,D,H,closing_average,0.28507967085433394,0
E2,E2,45871,Rotherham vs Port Vale,A,H,closing_average,0.37856733619522887,0
E2,E2,45871,Wigan vs Northampton,H,H,closing_average,0.47564723654737723,1
E2,E2,45871,Wigan vs Northampton,D,H,closing_average,0.28952440485492525,0
E2,E2,45871,Wigan vs Northampton,A,H,closing_average,0.23482835859769757,0
E2,E2,45872,Stockport vs Bolton,H,H,closing_average,0.3794333020255837,1
E2,E2,45872,Stockport vs Bolton,D,H,closing_average,0.2811463623442578,0
E2,E2,45872,Stockport vs Bolton,A,H,closing_average,0.3394203356301585,0
E2,E2,45876,Port Vale vs Cardiff,H,D,closing_average,0.33290017867629607,0
E2,E2,45876,Port Vale vs Cardiff,D,D,closing_average,0.29141729036772335,1
E2,E2,45876,Port Vale vs Cardiff,A,D,closing_average,0.37568253095598064,0
E2,E2,45878,Peterboro vs Luton,H,A,closing_average,0.20591352824655357,0
E2,E2,45878,Peterboro vs Luton,D,A,closing_average,0.2342975985562289,0
E2,E2,45878,Peterboro vs Luton,A,A,closing_average,0.5597888731972176,1
E2,E2,45878,Reading vs Huddersfield,H,A,closing_average,0.29596724989667184,0
E2,E2,45878,Reading vs Huddersfield,D,A,closing_average,0.26494518687634083,0
E2,E2,45878,Reading vs Huddersfield,A,A,closing_average,0.4390875632269874,1
E2,E2,45878,AFC Wimbledon vs Lincoln,H,H,closing_average,0.3011728128653255,1
E2,E2,45878,AFC Wimbledon vs Lincoln,D,H,closing_average,0.3208370171417557,0
E2,E2,45878,AFC Wimbledon vs Lincoln,A,H,closing_average,0.3779901699929187,0
E2,E2,45878,Barnsley vs Burton,H,H,closing_average,0.5704193417503998,1
E2,E2,45878,Barnsley vs Burton,D,H,closing_average,0.23387193011766388,0
E2,E2,45878,Barnsley vs Burton,A,H,closing_average,0.1957087281319363,0
E2,E2,45878,Bolton vs Plymouth,H,H,closing_average,0.5605141842340147,1
E2,E2,45878,Bolton vs Plymouth,D,H,closing_average,0.23818287218086626,0
E2,E2,45878,Bolton vs Plymouth,A,H,closing_average,0.2013029435851192,0
E2,E2,45878,Exeter vs Blackpool,H,H,closing_average,0.261751046384955,1
E2,E2,45878,Exeter vs Blackpool,D,H,closing_average,0.27564933203371367,0
E2,E2,45878,Exeter vs Blackpool,A,H,closing_average,0.46259962158133133,0
E2,E2,45878,Leyton Orient vs Wigan,H,H,closing_average,0.41780318035198916,1
E2,E2,45878,Leyton Orient vs Wigan,D,H,closing_average,0.29155112896836627,0
E2,E2,45878,Leyton Orient vs Wigan,A,H,closing_average,0.29064569067964463,0
E2,E2,45878,Mansfield vs Doncaster,H,A,closing_average,0.38631273876959554,0
E2,E2,45878,Mansfield vs Doncaster,D,A,closing_average,0.2749637728889474,0
E2,E2,45878,Mansfield vs Doncaster,A,A,closing_average,0.338723488341457,1
E2,E2,45878,Northampton vs Bradford,H,D,closing_average,0.2897844544990975,0
E2,E2,45878,Northampton vs Bradford,D,D,closing_average,0.28799566157009077,1
E2,E2,45878,Northampton vs Bradford,A,D,closing_average,0.4222198839308118,0
E2,E2,45878,Stevenage vs Rotherham,H,H,closing_average,0.5086162818014731,1
E2,E2,45878,Stevenage vs Rotherham,D,H,closing_average,0.27525116426903257,0
E2,E2,45878,Stevenage vs Rotherham,A,H,closing_average,0.21613255392949438,0
E2,E2,45878,Wycombe vs Stockport,H,A,closing_average,0.3846671149966375,0
E2,E2,45878,Wycombe vs Stockport,D,A,closing_average,0.2885003362474782,0
E2,E2,45878,Wycombe vs Stockport,A,A,closing_average,0.3268325487558844,1
E2,E2,45885,Burton vs Port Vale,H,D,closing_average,0.28514825305380054,0
E2,E2,45885,Burton vs Port Vale,D,D,closing_average,0.2877803907742972,1
E2,E2,45885,Burton vs Port Vale,A,D,closing_average,0.42707135617190223,0
E2,E2,45885,Exeter vs Mansfield,H,A,closing_average,0.33840266139723363,0
E2,E2,45885,Exeter vs Mansfield,D,A,closing_average,0.28650041271667626,0
E2,E2,45885,Exeter vs Mansfield,A,A,closing_average,0.37509692588609017,1
E2,E2,45885,Barnsley vs Bolton,H,D,closing_average,0.33029267207378493,0
E2,E2,45885,Barnsley vs Bolton,D,D,closing_average,0.26330373576586236,1
E2,E2,45885,Barnsley vs Bolton,A,D,closing_average,0.40640359216035277,0
E2,E2,45885,Blackpool vs Huddersfield,H,H,closing_average,0.3230278732498891,1
E2,E2,45885,Blackpool vs Huddersfield,D,H,closing_average,0.2863652005190735,0
E2,E2,45885,Blackpool vs Huddersfield,A,H,closing_average,0.39060692623103743,0
E2,E2,45885,Bradford vs Luton,H,H,closing_average,0.2859633827375763,1
E2,E2,45885,Bradford vs Luton,D,H,closing_average,0.28509154315605933,0
E2,E2,45885,Bradford vs Luton,A,H,closing_average,0.42894507410636445,0
E2,E2,45885,Cardiff vs Rotherham,H,H,closing_average,0.6195167938152792,1
E2,E2,45885,Cardiff vs Rotherham,D,H,closing_average,0.22273103777644562,0
E2,E2,45885,Cardiff vs Rotherham,A,H,closing_average,0.15775216840827516,0
E2,E2,45885,Doncaster vs Wycombe,H,D,closing_average,0.40562371095900546,0
E2,E2,45885,Doncaster vs Wycombe,D,D,closing_average,0.28443126073344893,1
E2,E2,45885,Doncaster vs Wycombe,A,D,closing_average,0.3099450283075457,0
E2,E2,45885,Leyton Orient vs Stockport,H,D,closing_average,0.35581444838996384,0
E2,E2,45885,Leyton Orient vs Stockport,D,D,closing_average,0.2897188852215495,1
E2,E2,45885,Leyton Orient vs Stockport,A,D,closing_average,0.3544666663884867,0
E2,E2,45885,Lincoln vs Plymouth,H,H,closing_average,0.4766969033468877,1
E2,E2,45885,Lincoln vs Plymouth,D,H,closing_average,0.27807319361901783,0
E2,E2,45885,Lincoln vs Plymouth,A,H,closing_average,0.24522990303409445,0
E2,E2,45885,Reading vs AFC Wimbledon,H,A,closing_average,0.3962176950470209,0
E2,E2,45885,Reading vs AFC Wimbledon,D,A,closing_average,0.29312657063039793,0
E2,E2,45885,Reading vs AFC Wimbledon,A,A,closing_average,0.3106557343225812,1
E2,E2,45885,Stevenage vs Northampton,H,H,closing_average,0.5638934045517883,1
E2,E2,45885,Stevenage vs Northampton,D,H,closing_average,0.2674465861588481,0
E2,E2,45885,Stevenage vs Northampton,A,H,closing_average,0.1686600092893637,0
E2,E2,45885,Wigan vs Peterboro,H,H,closing_average,0.5029308074586927,1
E2,E2,45885,Wigan vs Peterboro,D,H,closing_average,0.2620311769952853,0
E2,E2,45885,Wigan vs Peterboro,A,H,closing_average,0.2350380155460222,0
E2,E2,45888,AFC Wimbledon vs Cardiff,H,A,closing_average,0.2671152341215379,0
E2,E2,45888,AFC Wimbledon vs Cardiff,D,A,closing_average,0.28684066679512843,0
E2,E2,45888,AFC Wimbledon vs Cardiff,A,A,closing_average,0.44604409908333376,1
E2,E2,45888,Huddersfield vs Doncaster,H,H,closing_average,0.4379924897180664,1
E2,E2,45888,Huddersfield vs Doncaster,D,H,closing_average,0.28185015199380103,0
E2,E2,45888,Huddersfield vs Doncaster,A,H,closing_average,0.2801573582881326,0
E2,E2,45888,Luton vs Wigan,H,H,closing_average,0.5625810587858165,1
E2,E2,45888,Luton vs Wigan,D,H,closing_average,0.26606397651978786,0
E2,E2,45888,Luton vs Wigan,A,H,closing_average,0.17135496469439548,0
E2,E2,45888,Mansfield vs Blackpool,H,H,closing_average,0.36047774158523344,1
E2,E2,45888,Mansfield vs Blackpool,D,H,closing_average,0.27904451682953313,0
E2,E2,45888,Mansfield vs Blackpool,A,H,closing_average,0.36047774158523344,0
E2,E2,45888,Northampton vs Lincoln,H,A,closing_average,0.3062258238968266,0
E2,E2,45888,Northampton vs Lincoln,D,A,closing_average,0.2946336791436344,0
E2,E2,45888,Northampton vs Lincoln,A,A,closing_average,0.399140496959539,1
E2,E2,45888,Peterboro vs Barnsley,H,A,closing_average,0.2796307747323564,0
E2,E2,45888,Peterboro vs Barnsley,D,A,closing_average,0.24385555812168935,0
E2,E2,45888,Peterboro vs Barnsley,A,A,closing_average,0.4765136671459542,1
E2,E2,45888,Plymouth vs Leyton Orient,H,A,closing_average,0.30705936080376245,0
E2,E2,45888,Plymouth vs Leyton Orient,D,A,closing_average,0.26670298766955364,0
E2,E2,45888,Plymouth vs Leyton Orient,A,A,closing_average,0.4262376515266839,1
E2,E2,45888,Port Vale vs Stevenage,H,A,closing_average,0.3584873664575208,0
E2,E2,45888,Port Vale vs Stevenage,D,A,closing_average,0.30863150754621,0
E2,E2,45888,Port Vale vs Stevenage,A,A,closing_average,0.3328811259962693,1
E2,E2,45888,Stockport vs Bradford,H,A,closing_average,0.48415236346948143,0
E2,E2,45888,Stockport vs Bradford,D,A,closing_average,0.27563836622303806,0
E2,E2,45888,Stockport vs Bradford,A,A,closing_average,0.24020927030748046,1
E2,E2,45888,Wycombe vs Exeter,H,A,closing_average,0.5728981334713551,0
E2,E2,45888,Wycombe vs Exeter,D,A,closing_average,0.24255167728787239,0
E2,E2,45888,Wycombe vs Exeter,A,A,closing_average,0.1845501892407725,1
E2,E2,45889,Bolton vs Reading,H,D,closing_average,0.6114105679703263,0
E2,E2,45889,Bolton vs Reading,D,D,closing_average,0.21406365423217374,1
E2,E2,45889,Bolton vs Reading,A,D,closing_average,0.17452577779749986,0
E2,E2,45892,Luton vs Cardiff,H,A,closing_average,0.45460221054091965,0
E2,E2,45892,Luton vs Cardiff,D,A,closing_average,0.27706525257819364,0
E2,E2,45892,Luton vs Cardiff,A,A,closing_average,0.26833253688088665,1
E2,E2,45892,Rotherham vs Wigan,H,D,closing_average,0.3063162932631932,0
E2,E2,45892,Rotherham vs Wigan,D,D,closing_average,0.2857078576308071,1
E2,E2,45892,Rotherham vs Wigan,A,D,closing_average,0.40797584910599966,0
E2,E2,45892,AFC Wimbledon vs Barnsley,H,H,closing_average,0.29505212180252405,1
E2,E2,45892,AFC Wimbledon vs Barnsley,D,H,closing_average,0.2759041964938057,0
E2,E2,45892,AFC Wimbledon vs Barnsley,A,H,closing_average,0.4290436817036703,0
E2,E2,45892,Bolton vs Lincoln,H,D,closing_average,0.5306092773011487,0
E2,E2,45892,Bolton vs Lincoln,D,D,closing_average,0.2623236876545005,1
E2,E2,45892,Bolton vs Lincoln,A,D,closing_average,0.20706703504435073,0
E2,E2,45892,Huddersfield vs Stevenage,H,H,closing_average,0.4468938422502934,1
E2,E2,45892,Huddersfield vs Stevenage,D,H,closing_average,0.2965105175565438,0
E2,E2,45892,Huddersfield vs Stevenage,A,H,closing_average,0.2565956401931629,0
E2,E2,45892,Mansfield vs Leyton Orient,H,H,closing_average,0.3575257508673867,1
E2,E2,45892,Mansfield vs Leyton Orient,D,H,closing_average,0.279383895138886,0
E2,E2,45892,Mansfield vs Leyton Orient,A,H,closing_average,0.36309035399372735,0
E2,E2,45892,Northampton vs Exeter,H,H,closing_average,0.41887778881031024,1
E2,E2,45892,Northampton vs Exeter,D,H,closing_average,0.2928205232122231,0
E2,E2,45892,Northampton vs Exeter,A,H,closing_average,0.2883016879774666,0
E2,E2,45892,Peterboro vs Bradford,H,D,closing_average,0.2790310763782893,0
E2,E2,45892,Peterboro vs Bradford,D,D,closing_average,0.2582193662616766,1
E2,E2,45892,Peterboro vs Bradford,A,D,closing_average,0.4627495573600342,0
E2,E2,45892,Plymouth vs Blackpool,H,H,closing_average,0.40444761225944403,1
E2,E2,45892,Plymouth vs Blackpool,D,H,closing_average,0.2700213827512474,0
E2,E2,45892,Plymouth vs Blackpool,A,H,closing_average,0.3255310049893086,0
E2,E2,45892,Port Vale vs Doncaster,H,A,closing_average,0.3778806864614546,0
E2,E2,45892,Port Vale vs Doncaster,D,A,closing_average,0.2991555434486516,0
E2,E2,45892,Port Vale vs Doncaster,A,A,closing_average,0.32296377008989374,1
E2,E2,45892,Stockport vs Burton,H,H,closing_average,0.6234089759059592,1
E2,E2,45892,Stockport vs Burton,D,H,closing_average,0.22478689035070645,0
E2,E2,45892,Stockport vs Burton,A,H,closing_average,0.15180413374333424,0
E2,E2,45892,Wycombe vs Reading,H,D,closing_average,0.5050036181365714,0
E2,E2,45892,Wycombe vs Reading,D,D,closing_average,0.2631708995922978,1
E2,E2,45892,Wycombe vs Reading,A,D,closing_average,0.23182548227113078,0
E2,E2,45899,Cardiff vs Plymouth,H,H,closing_average,0.6037061992814511,1
E2,E2,45899,Cardiff vs Plymouth,D,H,closing_average,0.22332806894659885,0
E2,E2,45899,Cardiff vs Plymouth,A,H,closing_average,0.17296573177194996,0
E2,E2,45899,Doncaster vs Rotherham,H,H,closing_average,0.5605343284126338,1
E2,E2,45899,Doncaster vs Rotherham,D,H,closing_average,0.24764347313468216,0
E2,E2,45899,Doncaster vs Rotherham,A,H,closing_average,0.19182219845268408,0
E2,E2,45899,Barnsley vs Huddersfield,H,H,closing_average,0.3566396038557391,1
E2,E2,45899,Barnsley vs Huddersfield,D,H,closing_average,0.25883539116399906,0
E2,E2,45899,Barnsley vs Huddersfield,A,H,closing_average,0.3845250049802619,0
E2,E2,45899,Blackpool vs Bolton,H,D,closing_average,0.29920986055657467,0
E2,E2,45899,Blackpool vs Bolton,D,D,closing_average,0.27058978693811975,1
E2,E2,45899,Blackpool vs Bolton,A,D,closing_average,0.4302003525053056,0
E2,E2,45899,Bradford vs AFC Wimbledon,H,H,closing_average,0.5151100966335442,1
E2,E2,45899,Bradford vs AFC Wimbledon,D,H,closing_average,0.2758429807416317,0
E2,E2,45899,Bradford vs AFC Wimbledon,A,H,closing_average,0.20904692262482402,0
E2,E2,45899,Burton vs Luton,H,A,closing_average,0.19736326850280642,0
E2,E2,45899,Burton vs Luton,D,A,closing_average,0.2469651481529827,0
E2,E2,45899,Burton vs Luton,A,A,closing_average,0.555671583344211,1
E2,E2,45899,Exeter vs Peterboro,H,H,closing_average,0.4268642046339914,1
E2,E2,45899,Exeter vs Peterboro,D,H,closing_average,0.2686300598127704,0
E2,E2,45899,Exeter vs Peterboro,A,H,closing_average,0.3045057355532382,0
E2,E2,45899,Leyton Orient vs Northampton,H,A,closing_average,0.5406090233742633,0
E2,E2,45899,Leyton Orient vs Northampton,D,A,closing_average,0.2612440252618647,0
E2,E2,45899,Leyton Orient vs Northampton,A,A,closing_average,0.19814695136387195,1
E2,E2,45899,Lincoln vs Mansfield,H,D,closing_average,0.430071654550485,0
E2,E2,45899,Lincoln vs Mansfield,D,D,closing_average,0.2853992325304442,1
E2,E2,45899,Lincoln vs Mansfield,A,D,closing_average,0.28452911291907085,0
E2,E2,45899,Reading vs Port Vale,H,H,closing_average,0.3909371688239927,1
E2,E2,45899,Reading vs Port Vale,D,H,closing_average,0.27890741298189325,0
E2,E2,45899,Reading vs Port Vale,A,H,closing_average,0.330155418194114,0
E2,E2,45899,Stevenage vs Wycombe,H,H,closing_average,0.3866198036601624,1
E2,E2,45899,Stevenage vs Wycombe,D,H,closing_average,0.29208580778087506,0
E2,E2,45899,Stevenage vs Wycombe,A,H,closing_average,0.3212943885589626,0
E2,E2,45899,Wigan vs Stockport,H,D,closing_average,0.34746552288541765,0
E2,E2,45899,Wigan vs Stockport,D,D,closing_average,0.2957855242284093,1
E2,E2,45899,Wigan vs Stockport,A,D,closing_average,0.35674895288617303,0
E2,E2,45906,Bolton vs AFC Wimbledon,H,H,closing_average,0.6433693168387046,1
E2,E2,45906,Bolton vs AFC Wimbledon,D,H,closing_average,0.2204974653954246,0
E2,E2,45906,Bolton vs AFC Wimbledon,A,H,closing_average,0.13613321776587084,0
E2,E2,45906,Doncaster vs Bradford,H,H,closing_average,0.3970693601149656,1
E2,E2,45906,Doncaster vs Bradford,D,H,closing_average,0.2831068549460177,0
E2,E2,45906,Doncaster vs Bradford,A,H,closing_average,0.3198237849390166,0
E2,E2,45906,Huddersfield vs Peterboro,H,H,closing_average,0.6228719467061435,1
E2,E2,45906,Huddersfield vs Peterboro,D,H,closing_average,0.21983715766099185,0
E2,E2,45906,Huddersfield vs Peterboro,A,H,closing_average,0.15729089563286452,0
E2,E2,45906,Lincoln vs Wigan,H,D,closing_average,0.40397653939780104,0
E2,E2,45906,Lincoln vs Wigan,D,D,closing_average,0.2965903706971197,1
E2,E2,45906,Lincoln vs Wigan,A,D,closing_average,0.29943308990507933,0
E2,E2,45906,Plymouth vs Stockport,H,H,closing_average,0.30151391243642167,1
E2,E2,45906,Plymouth vs Stockport,D,H,closing_average,0.27418370399920217,0
E2,E2,45906,Plymouth vs Stockport,A,H,closing_average,0.4243023835643762,0
E2,E2,45906,Port Vale vs Leyton Orient,H,A,closing_average,0.4071104461105599,0
E2,E2,45906,Port Vale vs Leyton Orient,D,A,closing_average,0.278676793468538,0
E2,E2,45906,Port Vale vs Leyton Orient,A,A,closing_average,0.31421276042090196,1
E2,E2,45906,Rotherham vs Exeter,H,H,closing_average,0.40192289642395135,1
